127,131
252,116
118,132
123,6
91,255
255,97
91,255
173,119
157,239
42,50
132,104
132,7
154,184
2,132
50,42
2,1
0,1
1,0
0,1
1,0
1,0
1,1
1,0
1,1
1,1
0,1
1,1
1,0
1,1
0,1
1,1
1,0
0,1
1,1
0,1
1,1
0,1
0,0
0,0
0,0
0,1
0,0
1,0
0,0
1,1
1,1
0,0
0,16
227,7
178,144
133,182
182,122
50,132
128,242
7,37
7,42
50,182
119,42
128,50
42,115
128,255
42,86
168,81
136,216
68,131
12,110
91,125
95,45
39,112
112,191
127,173
116,112
97,128
154,49
182,169
249,169
184,50
178,182
227,245
0,1
0,0
2,2
1,0
1,1
0,1
0,0
1,0
0,1
0,1
0,0
0,1
0,0
0,1
0,1
1,1
0,0
0,0
1,0
0,1
1,0
0,0
1,1
0,0
0,0
0,0
0,0
0,0
1,1
0,1
0,0
1,0
248,132
133,30
0,0
42,57
7,106
121,182
104,169
132,85
131,42
242,42
133,227
242,253
242,49
144,136
173,123
194,12
153,240
4,142
240,67
142,205
45,44
39,59
131,33
173,173
97,131
245,49
157,49
227,239
16,57
122,128
133,49
128,37
1,1
0,1
0,1
0,0
0,0
1,1
1,0
0,0
0,1
0,0
0,1
1,0
1,1
0,0
0,0
0,0
1,0
1,0
1,0
0,1
0,1
0,0
0,0
0,1
0,0
1,0
1,0
0,0
0,1
1,0
1,0
1,0
112,255
132,57
173,33
30,228
132,132
132,242
7,49
132,104
5,16
157,157
249,106
132,157
28,7
239,112
191,116
33,191
25,4
210,240
208,4
67,12
240,45
59,5
37,242
49,57
133,131
253,227
50,169
133,132
169,7
16,169
182,132
253,127
0,1
1,0
1,0
0,0
0,0
0,0
0,1
0,0
1,0
1,1
0,0
0,0
0,0
0,0
0,0
1,1
0,1
1,1
0,1
0,0
1,1
0,1
0,0
1,0
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,1
157,106
16,116
131,231
109,191
131,37
97,157
122,132
122,97
128,133
255,16
157,104
147,5
144,97
147,157
231,142
81,240
153,12
25,12
150,205
215,38
99,194
33,182
106,106
182,210
249,49
154,104
169,30
161,37
144,104
239,5
97,37
239,161
0,1
0,0
0,1
1,1
1,1
1,0
1,1
0,0
0,0
0,1
0,0
0,1
0,0
1,0
0,1
0,0
0,0
0,0
0,1
0,1
1,1
0,1
0,1
0,1
0,1
0,0
1,1
0,1
0,1
0,0
0,0
1,0
97,253
97,116
230,89
168,81
161,16
106,49
16,16
104,122
97,119
144,184
49,122
30,161
133,157
252,115
6,119
153,236
181,44
68,4
251,240
145,110
208,119
112,74
164,184
106,0
85,7
169,43
50,28
49,7
131,255
30,5
157,5
1,112
0,1
1,0
0,0
0,1
0,0
1,1
0,0
0,2
1,0
0,0
0,0
1,0
1,1
0,1
1,0
1,0
0,1
0,1
1,0
0,0
1,1
1,1
0,1
0,0
1,1
0,0
0,1
1,0
1,0
0,0
1,1
1,1
131,252
1,127
6,142
105,81
173,97
253,106
132,248
97,0
1,231
37,245
227,119
161,5
42,133
33,89
86,105
47,39
105,95
68,51
194,105
44,6
226,62
255,184
106,2
114,164
74,9
189,50
133,178
132,121
178,49
57,218
1,112
123,1
0,0
0,1
0,0
0,0
0,0
0,0
0,0
1,1
0,0
1,1
1,0
1,0
0,0
1,1
1,0
1,1
1,1
0,1
1,0
0,0
1,0
0,0
0,1
1,0
1,1
0,1
1,1
1,1
1,1
0,0
1,0
1,1
122,122
37,86
153,105
4,39
230,91
21,30
248,21
112,112
91,173
42,253
16,116
1,21
153,105
116,89
45,67
194,99
51,95
67,25
210,39
236,181
12,173
248,122
169,2
0,114
0,132
187,182
28,2
0,2
178,253
157,157
112,91
252,78
0,0
1,1
0,0
0,1
0,0
0,0
0,0
0,1
1,0
0,2
1,0
1,1
1,1
0,0
0,1
1,1
0,1
0,1
1,1
1,1
1,0
1,0
0,0
1,0
0,0
0,1
1,2
1,1
1,1
1,0
1,0
1,2
249,97
253,161
42,105
181,86
116,5
248,248
5,218
127,131
110,91
116,0
123,109
168,110
131,86
21,173
59,131
210,104
130,108
22,185
104,194
45,125
210,105
110,109
33,118
255,242
242,57
106,74
50,6
50,0
9,50
16,245
123,6
252,1
1,0
0,1
1,0
1,1
0,0
1,1
0,1
1,1
1,1
1,1
0,0
0,0
0,0
1,0
1,0
2,0
2,0
0,0
0,0
1,1
0,0
1,0
0,0
1,0
0,1
1,0
1,2
0,1
1,0
1,2
1,0
0,1
16,239
218,1
168,39
95,81
242,104
112,161
37,161
81,33
81,78
110,33
119,228
157,133
249,169
57,242
182,106
6,106
0,112
231,42
44,4
226,51
153,38
116,42
39,191
168,218
91,57
184,169
178,6
85,2
9,50
2,6
16,227
173,62
1,1
0,0
0,0
0,1
1,0
0,1
1,0
0,0
0,1
0,1
0,0
2,0
1,0
1,0
1,0
1,1
2,1
1,1
0,0
0,1
1,0
0,0
0,1
0,1
1,0
0,1
0,1
0,1
1,0
0,0
1,1
1,1
161,161
245,248
44,68
105,116
252,227
37,255
252,228
116,59
240,161
30,133
132,169
13,88
196,88
193,85
178,242
178,242
13,0
182,42
248,21
109,45
47,42
191,30
109,89
33,81
110,21
239,184
189,9
49,2
178,164
210,85
182,28
112,89
1,0
0,0
0,1
0,0
1,1
0,0
0,1
0,1
0,0
1,1
0,1
1,1
0,1
0,1
2,0
0,1
0,0
1,0
1,0
1,0
1,2
0,1
1,1
1,1
0,2
2,0
0,1
1,1
1,0
1,1
0,2
0,0
112,245
119,91
109,47
225,180
99,12
21,173
231,110
38,168
112,121
251,216
85,242
74,7
154,0
187,195
13,210
121,184
49,154
0,189
0,249
42,30
255,0
109,252
252,62
123,78
116,1
1,239
244,37
9,50
9,43
251,177
164,6
122,132
1,1
1,0
1,1
1,0
0,0
1,0
0,0
0,2
0,1
0,0
0,1
0,0
2,1
0,1
0,0
0,0
2,0
0,1
1,1
1,1
1,0
0,0
0,0
1,0
1,1
1,0
0,1
0,0
0,0
0,0
1,0
1,0
252,161
255,228
95,226
86,245
33,145
33,228
109,39
236,0
37,178
121,164
88,251
56,189
13,242
57,50
85,186
187,88
13,56
43,132
184,251
0,57
133,132
118,173
91,119
136,118
123,123
161,97
239,0
35,85
114,114
56,56
251,187
196,49
0,1
1,1
0,0
0,0
0,1
0,1
0,1
2,0
0,1
1,0
1,2
0,1
1,0
1,1
0,0
1,1
1,1
0,2
0,1
0,1
1,1
1,1
1,0
2,1
1,1
0,0
2,0
0,0
0,0
1,0
2,1
1,0
248,133
86,131
236,236
33,131
239,51
105,1
228,45
1,133
121,242
184,164
193,13
189,177
216,189
193,251
50,50
196,193
195,37
35,12
189,182
122,57
132,16
252,252
78,97
0,112
161,112
218,118
0,50
35,106
50,132
242,134
12,37
193,121
0,1
0,0
1,1
0,0
0,0
1,0
1,0
1,1
2,0
1,0
0,1
2,1
0,0
1,1
1,0
0,1
0,0
1,0
0,1
1,0
1,0
0,1
0,0
1,0
1,0
1,0
0,0
1,1
0,0
0,1
0,0
0,1
218,116
216,119
12,12
33,142
147,33
47,118
16,231
57,253
13,189
216,50
85,216
13,37
187,35
195,195
195,186
88,196
189,88
177,186
186,177
0,169
1,37
173,253
157,30
133,97
133,227
133,97
132,122
28,177
106,169
56,195
88,114
187,132
0,0
1,1
0,0
1,1
1,1
1,0
0,0
1,0
1,0
1,1
0,1
0,2
0,0
0,0
0,1
0,1
0,0
0,2
2,1
1,0
1,1
0,0
0,0
0,0
1,0
0,0
0,0
0,0
0,0
1,0
1,0
2,0
157,127
89,252
105,68
131,86
42,89
95,116
248,109
193,154
9,43
177,193
88,177
88,13
244,35
98,98
98,60
98,195
56,189
56,13
6,28
178,169
28,216
147,132
122,227
118,133
16,133
157,5
239,37
104,98
187,249
28,106
195,35
12,50
0,0
0,0
1,0
0,0
0,1
0,0
0,1
1,1
1,2
1,1
0,0
0,1
0,2
0,1
1,0
1,0
0,0
0,0
0,0
1,0
0,0
0,1
0,1
1,1
1,0
0,0
0,0
1,0
0,0
0,0
0,1
1,1
227,30
38,181
47,68
109,218
157,208
38,119
97,62
193,216
251,13
177,193
88,186
187,60
35,12
134,163
193,56
37,186
56,98
250,244
56,244
216,169
144,218
122,106
245,16
252,128
42,132
157,248
218,157
106,121
189,164
85,57
189,37
177,242
0,0
1,0
1,0
0,0
1,0
1,0
0,0
0,0
1,0
0,1
0,1
1,1
0,1
0,0
1,1
1,1
0,1
1,1
1,1
1,1
1,1
1,0
1,1
0,0
1,0
0,0
0,0
2,0
2,0
1,1
1,2
0,0
5,216
1,33
45,44
39,118
125,168
89,127
119,218
189,186
60,98
187,193
56,193
37,37
35,163
206,8
66,191
195,177
43,196
177,195
193,193
193,251
37,0
251,97
253,7
109,218
106,131
37,248
37,5
0,147
6,43
2,9
184,13
35,50
0,1
0,0
1,0
1,1
0,0
1,1
0,0
0,1
0,0
0,0
0,1
0,1
0,2
0,0
1,1
0,0
0,1
0,1
1,1
0,1
0,1
0,0
1,1
0,0
1,0
0,0
1,0
0,0
1,1
1,0
1,0
1,0
21,119
218,230
45,44
168,240
215,39
133,253
59,147
114,193
35,250
174,177
134,163
186,37
88,13
114,189
193,177
35,98
177,60
35,193
216,251
56,251
244,184
49,118
16,182
119,191
16,239
157,5
133,119
5,249
74,242
57,131
7,43
37,121
1,1
0,1
0,1
1,0
1,0
0,0
1,0
1,1
0,0
0,0
0,1
1,1
1,1
1,1
1,0
0,1
0,1
1,0
1,1
0,1
0,1
1,0
0,0
0,0
1,0
1,1
1,1
2,1
0,0
0,1
0,2
0,0
1,78
59,42
38,47
95,127
119,59
147,173
86,116
182,196
121,106
106,121
249,178
182,28
74,184
9,178
7,49
132,42
242,182
216,187
195,37
50,50
122,128
133,218
157,169
249,119
136,97
253,133
112,161
0,128
106,121
49,253
49,6
244,106
1,1
0,0
0,0
1,0
1,0
1,1
1,1
0,0
0,0
1,0
1,1
0,0
0,0
1,0
0,0
1,0
0,1
0,1
0,0
0,2
0,0
0,0
0,1
1,1
0,2
0,0
2,1
0,1
1,0
1,0
0,0
0,0
123,252
109,147
91,38
210,153
136,59
161,110
81,95
153,153
112,91
133,144
42,128
133,133
147,147
128,133
147,37
112,127
248,133
157,16
147,147
144,0
30,245
37,144
97,16
28,128
245,0
97,37
0,161
227,182
132,249
42,97
37,154
114,106
0,1
1,1
1,1
1,1
1,1
0,1
1,1
0,1
0,1
1,0
0,0
0,1
0,0
0,0
1,1
1,2
0,0
0,0
1,1
0,0
0,1
0,0
0,0
0,1
0,0
1,1
1,0
0,1
1,1
0,0
2,1
1,1
116,110
81,182
255,119
25,34
47,119
105,51
119,133
245,16
49,106
106,104
131,147
227,133
97,248
248,218
133,133
133,0
248,97
218,30
112,161
119,119
218,161
248,5
157,132
242,7
157,132
16,112
255,5
239,42
242,132
147,218
0,50
251,74
1,0
1,1
0,1
1,0
0,1
1,1
0,1
1,0
1,0
0,0
0,0
0,1
0,0
0,0
0,0
0,0
1,0
1,0
0,1
0,2
0,0
0,1
0,1
1,2
1,0
0,0
0,0
0,0
0,0
0,0
0,1
0,0
161,33
81,182
230,168
194,68
195,210
168,86
30,133
112,227
133,248
119,127
119,30
248,112
5,97
30,30
248,30
248,218
112,248
255,21
118,161
248,0
157,218
227,253
132,106
106,6
106,49
242,154
104,227
157,132
164,210
104,157
239,28
114,121
0,1
1,1
0,2
1,1
0,1
0,1
0,0
1,2
0,1
1,2
0,0
1,0
0,0
0,0
0,1
0,1
0,1
0,0
1,1
1,0
0,0
0,0
0,1
0,1
1,1
0,0
0,0
1,0
0,0
0,0
0,0
2,1
115,81
33,78
21,1
89,226
39,240
142,47
230,68
45,1
230,1
255,0
144,239
16,157
147,147
131,242
169,7
242,57
154,50
133,227
253,16
16,147
49,131
242,49
239,42
104,2
106,57
104,157
248,5
253,144
106,210
169,239
227,57
6,178
0,0
0,1
0,1
1,1
0,1
1,0
2,1
0,0
1,1
0,0
0,0
0,0
1,1
1,0
0,0
0,0
1,0
1,1
0,0
0,0
0,1
0,0
1,0
1,1
1,0
0,0
0,0
0,2
0,1
0,0
0,0
0,0
245,142
112,253
216,47
81,168
142,116
33,112
0,128
157,239
42,128
49,49
131,49
104,49
9,9
184,106
85,85
85,85
251,85
50,128
104,122
49,122
147,16
245,144
253,131
9,50
57,147
144,245
5,37
245,0
121,196
50,57
144,131
106,121
0,1
0,1
0,1
1,0
0,0
2,0
0,0
0,0
0,0
0,0
0,0
0,1
0,1
1,0
0,1
0,1
1,1
1,0
0,0
0,0
1,0
0,0
1,0
0,0
0,1
0,1
0,1
2,0
0,1
0,1
0,0
0,1
33,86
191,57
33,116
116,142
42,38
1,230
127,37
30,97
227,144
157,157
144,144
144,16
122,7
57,133
132,128
104,7
0,132
57,147
5,97
37,227
16,5
5,49
42,37
210,154
227,42
132,253
218,255
0,147
50,0
242,16
37,49
164,2
0,0
1,0
1,1
1,1
0,0
0,0
1,0
0,1
0,0
2,0
1,0
0,1
1,0
0,1
1,0
2,2
1,2
1,1
1,1
0,0
0,0
0,1
0,0
0,0
0,0
1,1
0,0
0,1
0,1
1,0
0,0
1,1
144,33
255,121
252,119
119,12
67,59
173,248
133,218
239,16
37,245
0,97
133,97
218,133
161,37
144,253
16,227
0,0
16,0
112,161
112,133
37,5
30,133
131,112
248,49
249,245
218,37
253,16
37,97
245,42
121,242
57,122
104,169
216,74
2,0
1,0
0,1
1,1
0,0
1,2
1,0
0,0
1,1
1,0
0,1
0,0
1,1
0,0
0,0
0,0
0,1
0,1
0,0
1,0
0,0
1,2
0,1
0,1
0,1
1,1
0,0
1,0
1,1
1,1
0,1
1,1
0,112
42,57
127,12
12,131
231,91
78,0
133,33
97,144
106,57
106,131
133,42
144,144
42,42
245,218
218,97
97,5
218,133
245,253
132,57
178,169
147,30
42,0
245,28
239,136
144,253
16,16
157,97
133,245
16,242
28,57
147,50
251,9
0,1
0,0
1,1
1,1
0,1
1,0
0,1
1,0
1,1
0,0
1,0
0,0
1,1
0,0
0,0
0,1
0,0
1,0
1,0
0,0
0,1
0,0
1,0
1,1
1,0
1,0
0,1
0,0
1,1
0,0
0,1
0,1
132,252
210,49
131,208
136,123
30,252
168,173
119,125
168,109
62,255
37,132
106,133
144,245
253,16
227,157
239,132
132,128
154,210
193,186
177,35
35,88
164,106
169,227
253,121
161,112
106,132
16,144
245,133
5,144
184,242
57,154
249,242
189,2
2,1
1,0
1,1
1,1
1,1
1,0
0,1
0,1
1,1
0,0
1,0
1,0
1,1
1,0
0,1
1,1
1,0
1,1
2,0
0,0
1,0
0,1
0,1
0,0
0,0
0,0
0,0
0,0
1,0
1,1
0,1
0,1
0,133
28,33
119,47
62,112
110,86
78,191
181,116
118,184
196,251
43,85
196,189
193,35
163,163
177,88
244,177
37,193
196,244
60,195
13,210
169,144
50,189
189,42
239,28
116,239
132,227
5,245
157,157
239,104
7,50
50,253
37,50
88,184
0,1
0,1
1,0
1,0
0,0
0,0
1,0
1,0
1,0
1,0
0,0
1,0
0,1
0,0
1,1
1,1
0,1
1,2
1,0
0,2
0,0
0,1
0,0
1,0
1,0
2,0
0,0
0,0
0,1
1,1
0,0
0,1
5,1
131,136
168,153
1,68
216,112
131,116
123,114
195,241
37,187
163,250
177,177
191,241
244,177
88,189
177,195
163,60
134,177
216,6
0,88
244,13
35,189
85,28
245,57
133,133
253,5
0,157
157,5
144,131
189,74
16,16
131,249
56,0
0,0
0,0
0,0
0,0
1,1
0,1
0,0
1,1
1,0
2,1
1,1
1,1
0,1
0,0
1,2
0,0
0,0
0,1
1,0
0,2
1,1
1,1
0,0
0,1
1,0
0,0
2,0
0,1
0,1
0,0
0,0
1,1
173,116
228,231
153,68
236,22
185,194
37,161
157,206
195,196
60,250
12,60
60,195
177,177
186,60
134,206
191,12
244,56
35,186
98,191
191,98
56,6
106,112
255,2
245,49
49,16
16,245
37,245
0,248
157,106
50,0
242,239
144,242
251,74
0,1
0,0
2,0
0,0
0,0
0,0
0,1
1,0
1,0
0,0
1,1
0,1
2,0
0,0
0,0
1,0
1,0
0,1
0,0
1,1
1,0
0,1
1,1
1,0
0,1
0,1
0,0
0,0
1,1
1,1
0,1
0,1
97,123
21,228
1,181
144,37
105,46
21,144
133,37
37,186
195,98
35,187
195,195
35,163
12,134
98,186
187,35
195,98
195,98
206,60
43,57
253,133
112,43
104,132
253,128
253,147
157,133
218,133
218,97
131,121
37,251
178,50
242,7
43,74
0,0
0,1
1,1
0,1
0,0
0,1
0,2
2,0
0,2
1,0
0,1
0,0
0,0
0,0
1,0
0,0
0,0
0,2
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,1
1,1
0,2
0,1
173,118
5,252
95,33
132,50
245,195
33,128
132,13
6,56
186,13
0,187
250,177
187,35
88,189
56,35
191,23
177,134
98,189
43,6
210,189
244,164
122,43
239,248
131,227
97,5
37,147
37,97
218,218
144,106
251,28
106,57
169,6
88,184
0,0
0,1
0,0
0,1
0,0
0,2
1,0
1,1
0,1
1,0
1,0
0,0
0,2
0,1
0,1
0,0
1,0
1,0
0,1
0,1
1,0
0,0
0,0
1,0
0,0
0,0
0,1
1,0
0,1
0,2
0,0
1,1
228,173
133,252
142,115
119,161
132,150
59,0
128,210
2,37
121,74
251,35
251,164
186,114
244,12
134,195
186,195
187,88
0,114
195,206
250,163
114,28
178,227
5,132
245,157
42,228
91,173
218,157
119,128
0,56
50,106
157,0
97,249
177,184
0,1
0,1
0,0
1,1
1,1
0,1
1,0
0,0
0,0
2,0
0,1
1,1
0,1
0,0
0,1
0,0
0,0
0,0
1,1
0,1
1,1
0,0
0,2
0,1
2,0
1,1
0,1
0,1
1,0
0,0
0,1
0,1
91,123
57,86
38,115
112,133
16,95
91,2
33,242
169,106
154,50
13,189
43,251
163,37
98,37
88,186
186,251
210,106
35,206
241,35
196,242
154,7
132,133
119,5
227,0
30,253
0,30
161,62
104,42
169,2
2,154
248,119
104,251
35,0
0,0
1,0
0,0
1,0
1,0
0,0
1,0
1,0
1,2
1,0
1,0
1,1
0,0
1,1
1,0
0,0
0,1
0,0
0,1
0,0
0,0
2,0
0,0
0,0
1,0
0,0
1,1
0,0
0,0
0,0
1,0
0,1
21,30
178,181
142,191
253,131
255,216
218,242
12,97
253,104
28,13
184,249
196,114
251,193
56,35
193,2
9,43
244,187
88,195
35,56
164,184
57,122
119,239
0,109
119,131
5,133
133,21
115,109
1,132
186,210
218,218
122,106
9,85
244,50
1,1
0,0
1,1
1,1
1,0
1,1
1,0
1,0
1,0
1,1
1,0
1,0
1,1
1,1
1,1
1,0
1,0
2,1
0,0
1,0
0,0
0,1
1,0
0,0
0,0
0,0
0,1
1,1
2,0
0,1
0,1
0,1
1,16
242,216
110,125
112,112
95,91
182,1
33,109
78,97
132,210
7,132
177,56
216,88
216,242
184,216
177,177
193,244
37,114
6,74
210,121
57,239
30,228
5,255
123,218
119,173
118,119
116,132
119,9
178,9
6,131
112,112
85,195
56,184
0,1
0,0
0,0
0,1
0,0
0,1
1,0
0,0
0,0
0,0
0,2
0,1
1,2
0,0
0,0
0,2
0,1
1,0
0,0
0,0
0,0
2,1
0,0
0,2
0,1
1,0
1,0
0,0
0,0
0,1
0,1
1,0
119,57
147,109
42,251
39,25
116,131
242,136
62,230
6,112
169,122
154,114
189,6
85,2
74,13
244,189
189,186
186,13
249,132
184,49
228,33
116,228
37,127
0,112
112,97
97,1
30,255
252,173
184,154
144,218
97,248
132,28
169,7
132,147
0,1
0,0
0,0
0,0
1,1
1,0
0,0
1,0
1,0
0,0
0,1
0,2
1,1
0,1
0,1
1,1
0,1
0,1
1,0
0,0
0,1
0,0
0,1
0,0
1,0
1,0
0,1
0,0
0,0
1,1
1,1
0,0
154,2
144,216
105,42
119,169
28,16
136,218
127,239
136,38
62,112
218,154
154,50
85,6
216,0
43,251
164,184
57,128
131,252
231,125
95,42
109,231
21,33
59,119
218,112
245,157
89,228
182,5
242,253
104,112
5,122
57,7
132,178
104,5
0,1
1,1
0,0
1,0
0,0
1,0
0,0
0,1
0,0
1,0
0,0
0,0
1,0
0,1
0,0
2,1
1,1
0,0
1,0
1,0
2,0
0,1
0,1
0,0
0,0
0,1
0,1
1,1
1,1
0,0
0,1
0,0
157,57
16,136
105,142
86,131
131,119
116,119
228,112
59,112
248,97
112,5
157,37
49,169
7,57
132,112
115,191
1,89
86,12
240,42
12,38
86,38
1,191
230,112
228,1
5,228
248,21
109,28
85,106
252,242
253,106
49,133
104,50
49,115
0,0
0,1
0,0
0,0
1,1
0,1
0,0
0,0
1,0
0,0
1,0
0,0
0,1
0,0
1,0
1,1
0,0
1,2
1,0
0,0
1,1
0,1
1,1
1,0
0,1
1,0
1,1
0,0
1,1
0,0
0,1
1,1
242,37
147,131
38,68
109,6
252,78
109,133
119,21
173,59
78,37
227,147
128,248
119,218
115,86
116,230
110,191
1,62
191,216
131,1
131,153
216,38
86,123
42,136
133,62
112,227
91,33
57,239
133,74
154,49
57,242
210,57
132,106
42,123
0,1
1,0
0,0
1,1
0,0
0,0
1,0
0,0
0,0
0,0
0,1
0,0
1,0
0,0
0,0
1,1
0,0
0,1
1,1
0,1
1,1
0,1
1,0
1,0
0,0
1,0
0,1
0,1
0,0
1,0
0,0
0,0
227,255
255,153
42,44
116,123
21,30
227,127
112,173
239,21
127,119
132,104
131,128
157,132
255,218
191,173
228,6
255,136
173,115
59,33
89,81
191,131
86,136
216,136
133,218
255,30
131,119
128,97
91,9
210,9
49,154
132,122
37,218
91,191
0,0
0,1
2,0
1,0
0,0
1,0
2,0
2,0
1,0
1,0
1,1
2,1
0,1
0,1
0,1
1,1
0,0
0,1
1,1
0,1
0,0
0,0
0,0
0,0
0,1
1,1
1,1
1,0
0,1
1,0
1,1
1,1
122,157
228,86
1,216
86,119
144,119
1,37
0,248
0,97
161,5
106,132
182,28
0,7
122,253
118,133
147,112
62,255
218,127
115,252
62,78
115,89
33,230
228,21
5,132
5,157
239,128
28,28
242,251
74,122
210,74
2,154
253,161
78,119
2,2
0,1
1,1
0,0
2,0
1,0
0,0
0,1
0,2
1,0
0,1
0,0
1,1
1,0
0,0
0,0
0,0
0,0
1,0
1,0
0,0
0,1
1,1
0,0
0,0
1,1
1,1
1,1
1,1
1,0
0,2
1,0
0,0
118,33
168,81
59,157
0,157
255,227
5,169
147,112
227,0
178,154
57,242
122,144
42,7
7,218
37,131
30,127
30,127
115,173
255,91
1,6
109,33
119,112
161,133
157,49
49,106
184,132
196,196
2,9
2,50
106,132
144,0
62,42
0,1
0,1
2,0
0,1
1,0
1,0
1,0
1,0
0,1
1,0
1,0
0,0
1,1
0,0
1,0
0,0
0,0
0,1
0,0
0,0
2,0
1,0
0,0
1,1
0,1
1,1
0,1
1,1
1,1
1,1
1,1
1,1
169,42
248,62
1,127
119,161
253,104
242,133
7,57
182,133
157,9
50,104
242,210
169,49
128,50
239,122
42,119
144,21
228,127
112,252
228,116
116,116
1,59
1,5
248,91
253,57
239,182
9,242
50,2
28,57
242,50
128,133
161,161
33,95
1,0
0,1
1,0
0,0
0,0
1,1
1,1
0,0
0,1
0,1
1,0
0,1
1,1
0,0
1,0
0,1
0,1
1,0
1,1
1,0
1,0
0,2
0,1
0,1
0,1
1,1
1,1
0,0
0,0
0,0
0,1
1,1
128,37
37,123
62,245
104,132
169,242
182,50
178,50
242,169
57,178
249,9
50,106
56,178
178,50
57,57
253,227
132,62
116,161
123,115
33,116
33,127
33,191
33,0
144,112
245,42
242,57
2,196
28,242
43,122
122,104
147,218
127,161
123,131
1,1
1,1
1,0
0,0
0,0
1,0
1,0
0,1
0,1
1,1
1,1
1,0
0,1
0,0
1,0
1,0
0,0
1,1
0,1
0,0
1,1
0,0
0,0
0,1
0,0
1,1
0,0
0,1
0,0
0,0
0,1
0,1
2,106
106,161
42,131
154,122
131,121
178,104
42,189
249,128
249,132
9,182
242,74
184,50
